date,demand,price,promo,sentiment,lag_1,lag_7,lag_30,news
2014-05-26,258,52.67660370326575,1,-0.0715941179164512,666.0,591.0,1069.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-05-27,557,50.95571661156703,0,-0.277577049928049,258.0,514.0,560.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-05-28,340,46.29267727994796,0,0.027734342601411388,557.0,842.0,281.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-05-29,657,58.68801272299501,1,0.11149086070577519,340.0,1038.0,517.0,strong increase in retail demand due to festive season and market growth
2014-05-30,454,52.812838053872525,1,0.7799215567660029,657.0,506.0,683.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-05-31,888,51.16919776368555,1,0.2956781668797983,454.0,449.0,446.0,strong increase in retail demand due to festive season and market growth
2014-06-01,936,50.156702207811755,0,0.2854651234141219,888.0,666.0,792.0,strong increase in retail demand due to festive season and market growth
2014-06-02,637,53.27935437503513,1,0.1674661400619073,936.0,258.0,829.0,strong increase in retail demand due to festive season and market growth
2014-06-03,399,50.77572034161544,1,0.9022317702532134,637.0,557.0,787.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-06-04,519,43.45200614879987,0,-0.3210080714108705,399.0,340.0,647.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-06-05,413,51.14316636315411,1,-0.10077778549780447,519.0,657.0,979.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-06-06,385,52.83781594359902,1,0.4587265464826764,413.0,454.0,604.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-06-07,934,60.23274761489532,0,0.4051768960862976,385.0,888.0,867.0,strong increase in retail demand due to festive season and market growth
2014-06-08,869,43.40674703142046,0,-0.4394618166470623,934.0,936.0,1012.0,strong increase in retail demand due to festive season and market growth
2014-06-09,407,42.32342649552231,1,-0.6656001684281823,869.0,637.0,887.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-06-10,564,59.81412203310808,1,0.9947624614813357,407.0,399.0,461.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-06-11,794,43.75460538141625,0,-0.7492990227799092,564.0,519.0,563.0,strong increase in retail demand due to festive season and market growth
2014-06-12,596,37.967748793149184,1,-0.3249080454863036,794.0,413.0,234.0,strong increase in retail demand due to festive season and market growth
2014-06-13,300,50.91194900607895,1,0.019159286651926566,596.0,385.0,548.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-06-14,798,65.65529486975424,1,0.4948945900435655,300.0,934.0,747.0,strong increase in retail demand due to festive season and market growth
2014-06-15,751,56.013617630769154,0,-0.9901548266625388,798.0,869.0,760.0,strong increase in retail demand due to festive season and market growth
2014-06-16,766,45.25530559084739,1,0.19103942113076533,751.0,407.0,660.0,strong increase in retail demand due to festive season and market growth
2014-06-17,803,52.19531533150938,0,0.8264240149411892,766.0,564.0,857.0,strong increase in retail demand due to festive season and market growth
2014-06-18,493,54.91706693712558,0,-0.04495881098906973,803.0,794.0,591.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-06-19,609,52.146418517505055,1,0.38252671525980064,493.0,596.0,514.0,strong increase in retail demand due to festive season and market growth
2014-06-20,844,50.88502269460895,0,0.7414286209349159,609.0,300.0,842.0,strong increase in retail demand due to festive season and market growth
2014-06-21,546,59.07690264336287,1,0.9353335775911373,844.0,798.0,1038.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-06-22,632,53.841944975210346,1,0.5793163740042193,546.0,751.0,506.0,strong increase in retail demand due to festive season and market growth
2014-06-23,574,51.66205330586046,1,-0.4806497862527219,632.0,766.0,449.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-06-24,479,51.402841214705234,0,-0.9503530033067786,574.0,803.0,666.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-06-25,799,52.46216199392941,1,0.07644394008307676,479.0,493.0,258.0,strong increase in retail demand due to festive season and market growth
2014-06-26,578,49.39832775039964,1,-0.4872545237895669,799.0,609.0,557.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-06-27,601,48.65236160983441,1,-0.6417374217068785,578.0,844.0,340.0,strong increase in retail demand due to festive season and market growth
2014-06-28,749,44.61778191438452,0,-0.34642186577225154,601.0,546.0,657.0,strong increase in retail demand due to festive season and market growth
2014-06-29,1021,50.93999815708426,1,0.17792193303739046,749.0,632.0,454.0,strong increase in retail demand due to festive season and market growth
2014-06-30,611,50.664112407981925,0,0.6610564828256473,1021.0,574.0,888.0,strong increase in retail demand due to festive season and market growth
2014-07-01,461,57.607918627549545,1,-0.32769483480754813,611.0,479.0,936.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-07-02,855,44.87763382996399,1,-0.8501713100862858,461.0,799.0,637.0,strong increase in retail demand due to festive season and market growth
2014-07-03,745,46.59904490587405,1,-0.950570641450379,855.0,578.0,399.0,strong increase in retail demand due to festive season and market growth
2014-07-04,884,46.680550960645654,1,0.8464662790561224,745.0,601.0,519.0,strong increase in retail demand due to festive season and market growth
2014-07-05,915,52.172219253207146,0,0.16349979324164776,884.0,749.0,413.0,strong increase in retail demand due to festive season and market growth
2014-07-06,1105,50.975324680213184,1,0.5721351054378618,915.0,1021.0,385.0,strong increase in retail demand due to festive season and market growth
2014-07-07,461,46.96956736375017,0,0.4928402348712799,1105.0,611.0,934.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-07-08,807,52.37763652474613,1,0.45275641598987826,461.0,461.0,869.0,strong increase in retail demand due to festive season and market growth
2014-07-09,531,48.063185022337365,1,-0.45991340110103796,807.0,855.0,407.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-07-10,805,49.06038078110248,0,0.1962062453900031,531.0,745.0,564.0,strong increase in retail demand due to festive season and market growth
2014-07-11,255,52.82278192535766,1,-0.4843902783656511,805.0,884.0,794.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-07-12,816,49.19235827682762,0,-0.4255868630759947,255.0,915.0,596.0,strong increase in retail demand due to festive season and market growth
2014-07-13,958,55.35946868123971,0,0.13993704584350963,816.0,1105.0,300.0,strong increase in retail demand due to festive season and market growth
2014-07-14,931,48.05435949912069,0,-0.5253135603118297,958.0,461.0,798.0,strong increase in retail demand due to festive season and market growth
2014-07-15,738,40.63550100371339,0,0.6232206767091841,931.0,807.0,751.0,strong increase in retail demand due to festive season and market growth
2014-07-16,586,48.054136347604555,0,0.43913381820904385,738.0,531.0,766.0,strong increase in retail demand due to festive season and market growth
2014-07-17,734,59.563465217729245,1,-0.47850748811249977,586.0,805.0,803.0,strong increase in retail demand due to festive season and market growth
2014-07-18,913,55.87559731645654,1,0.21770588848930483,734.0,255.0,493.0,strong increase in retail demand due to festive season and market growth
2014-07-19,534,48.8546195322042,1,-0.9293604004891902,913.0,816.0,609.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-07-20,973,46.36802965300562,1,0.6784189039588984,534.0,958.0,844.0,strong increase in retail demand due to festive season and market growth
2014-07-21,250,49.66164827278992,0,-0.15944304837861778,973.0,931.0,546.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-07-22,817,51.44276363377593,0,0.13170374244026806,250.0,738.0,632.0,strong increase in retail demand due to festive season and market growth
2014-07-23,524,48.84140477176124,1,-0.2631330555936726,817.0,586.0,574.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-07-24,1043,57.13036448975864,0,0.46616401918440586,524.0,734.0,479.0,strong increase in retail demand due to festive season and market growth
2014-07-25,694,58.05051992154207,0,0.17812765587613777,1043.0,913.0,799.0,strong increase in retail demand due to festive season and market growth
2014-07-26,714,52.03946428672316,0,0.9453125909091222,694.0,534.0,578.0,strong increase in retail demand due to festive season and market growth
2014-07-27,726,55.35963775267556,1,-0.6377604022995869,714.0,973.0,601.0,strong increase in retail demand due to festive season and market growth
2014-07-28,655,49.04977114241061,1,-0.5718243406531811,726.0,250.0,749.0,strong increase in retail demand due to festive season and market growth
2014-07-29,479,59.398654815254254,0,-0.7927637645209045,655.0,817.0,1021.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-07-30,964,40.74568172611458,1,-0.9326675388675143,479.0,524.0,611.0,strong increase in retail demand due to festive season and market growth
2014-07-31,1034,53.93359743204164,1,0.3010313506883251,964.0,1043.0,461.0,strong increase in retail demand due to festive season and market growth
2014-08-01,552,52.47850278343743,1,-0.4758036773743495,1034.0,694.0,855.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-08-02,576,47.94086553246184,1,-0.9371213050403635,552.0,714.0,745.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-08-03,844,52.65849915914288,1,-0.9591210725063832,576.0,726.0,884.0,strong increase in retail demand due to festive season and market growth
2014-08-04,528,54.01439592012282,1,-0.35987606865805755,844.0,655.0,915.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-08-05,883,53.87319019187395,0,-0.050296111358774986,528.0,479.0,1105.0,strong increase in retail demand due to festive season and market growth
2014-08-06,831,52.03710964502982,1,-0.0607911702971351,883.0,964.0,461.0,strong increase in retail demand due to festive season and market growth
2014-08-07,649,51.43915535014633,1,-0.719617251463122,831.0,1034.0,807.0,strong increase in retail demand due to festive season and market growth
2014-08-08,566,58.920293591574875,0,-0.9793031989408407,649.0,552.0,531.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-08-09,908,47.438101353540794,0,0.4874768443263311,566.0,576.0,805.0,strong increase in retail demand due to festive season and market growth
2014-08-10,838,45.58998679590822,1,-0.10431536601801072,908.0,844.0,255.0,strong increase in retail demand due to festive season and market growth
2014-08-11,483,50.60885038073914,1,0.04269415616666539,838.0,528.0,816.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-08-12,645,40.38395661360276,0,-0.16286281626371335,483.0,883.0,958.0,strong increase in retail demand due to festive season and market growth
2014-08-13,743,45.793397388428396,1,0.07161254978446041,645.0,831.0,931.0,strong increase in retail demand due to festive season and market growth
2014-08-14,616,55.387187465828106,1,0.2990415957663659,743.0,649.0,738.0,strong increase in retail demand due to festive season and market growth
2014-08-15,824,46.27349355946441,1,0.4247880413138836,616.0,566.0,586.0,strong increase in retail demand due to festive season and market growth
2014-08-16,671,48.47936029540126,1,0.41349421734099656,824.0,908.0,734.0,strong increase in retail demand due to festive season and market growth
2014-08-17,717,54.30433235855263,0,0.06555824527732956,671.0,838.0,913.0,strong increase in retail demand due to festive season and market growth
2014-08-18,616,47.09336724002623,0,0.3507657252019172,717.0,483.0,534.0,strong increase in retail demand due to festive season and market growth
2014-08-19,630,44.729972982943835,0,0.5081769468500772,616.0,645.0,973.0,strong increase in retail demand due to festive season and market growth
2014-08-20,650,57.97369066815488,0,0.4609046233995586,630.0,743.0,250.0,strong increase in retail demand due to festive season and market growth
2014-08-21,490,51.59388691292932,0,0.311260638269387,650.0,616.0,817.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-08-22,569,50.73897827579568,0,-0.7778886781936973,490.0,824.0,524.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-08-23,825,49.609652661567516,0,-0.9121175001196979,569.0,671.0,1043.0,strong increase in retail demand due to festive season and market growth
2014-08-24,614,47.20971385204847,1,-0.6071753536078368,825.0,717.0,694.0,strong increase in retail demand due to festive season and market growth
2014-08-25,756,53.23525307800572,0,-0.35703161383084003,614.0,616.0,714.0,strong increase in retail demand due to festive season and market growth
2014-08-26,532,50.48545738921872,1,-0.14575090500878285,756.0,630.0,726.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-08-27,914,47.57899069450178,1,0.1386347751752941,532.0,650.0,655.0,strong increase in retail demand due to festive season and market growth
2014-08-28,592,49.12273113344486,1,0.32766386053837104,914.0,490.0,479.0,strong increase in retail demand due to festive season and market growth
2014-08-29,606,36.168921653991426,0,0.0743699453200477,592.0,569.0,964.0,strong increase in retail demand due to festive season and market growth
2014-08-30,1023,48.39350064374888,0,0.42567326917476156,606.0,825.0,1034.0,strong increase in retail demand due to festive season and market growth
2014-08-31,1047,44.28872334360702,1,0.22328782654595192,1023.0,614.0,552.0,strong increase in retail demand due to festive season and market growth
2014-09-01,395,48.09663381227793,0,-0.6035765055305815,1047.0,756.0,576.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-09-02,204,50.563393221798876,1,0.44980333030155717,395.0,532.0,844.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-09-03,306,51.33824296115226,1,-0.41826320283528107,204.0,914.0,528.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-09-04,688,53.96323009599709,0,-0.8179785675460243,306.0,592.0,883.0,strong increase in retail demand due to festive season and market growth
2014-09-05,460,51.56632760491296,1,-0.630960695151608,688.0,606.0,831.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-09-06,426,44.71997781497008,1,-0.053168894322352056,460.0,1023.0,649.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-09-07,306,51.413904559311405,0,0.08648129449907827,426.0,1047.0,566.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-09-08,719,46.65094781247689,0,-0.6156249858703107,306.0,395.0,908.0,strong increase in retail demand due to festive season and market growth
2014-09-09,492,45.823245543340015,0,0.34595937154555645,719.0,204.0,838.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-09-10,609,51.160767397507236,0,0.9870836812855117,492.0,306.0,483.0,strong increase in retail demand due to festive season and market growth
2014-09-11,643,53.91378826161625,0,-0.2309596774037257,609.0,688.0,645.0,strong increase in retail demand due to festive season and market growth
2014-09-12,759,57.42837201710854,1,-0.9235964285331517,643.0,460.0,743.0,strong increase in retail demand due to festive season and market growth
2014-09-13,704,56.12976593442038,1,-0.1731311642141875,759.0,426.0,616.0,strong increase in retail demand due to festive season and market growth
2014-09-14,648,39.91925351303227,1,-0.41816850286001883,704.0,306.0,824.0,strong increase in retail demand due to festive season and market growth
2014-09-15,541,49.356927720387844,0,-0.21573571820858217,648.0,719.0,671.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-09-16,635,39.0158969778455,0,-0.5069506435806506,541.0,492.0,717.0,strong increase in retail demand due to festive season and market growth
2014-09-17,481,57.90418570782743,1,0.9150280554623431,635.0,609.0,616.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-09-18,350,51.93398394253563,1,0.743657636599554,481.0,643.0,630.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-09-19,723,50.91270281322146,1,-0.9852945208316661,350.0,759.0,650.0,strong increase in retail demand due to festive season and market growth
2014-09-20,998,43.00899144380071,0,-0.22256685195637793,723.0,704.0,490.0,strong increase in retail demand due to festive season and market growth
2014-09-21,790,52.25091452886919,1,-0.21858204572075635,998.0,648.0,569.0,strong increase in retail demand due to festive season and market growth
2014-09-22,248,54.63648127360432,1,0.22479906171245112,790.0,541.0,825.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-09-23,612,48.81398277022349,1,-0.9642936303107732,248.0,635.0,614.0,strong increase in retail demand due to festive season and market growth
2014-09-24,397,54.19564802054923,0,-0.1480514472039598,612.0,481.0,756.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-09-25,495,51.82614551889297,0,0.722427451931273,397.0,350.0,532.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-09-26,490,50.84881962866668,1,0.09955795177582227,495.0,723.0,914.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-09-27,959,54.200907412297106,1,0.3998153856910944,490.0,998.0,592.0,strong increase in retail demand due to festive season and market growth
2014-09-28,714,43.729806002525706,1,-0.9669348858584486,959.0,790.0,606.0,strong increase in retail demand due to festive season and market growth
2014-09-29,767,47.859686481641866,1,0.21046237076103025,714.0,248.0,1023.0,strong increase in retail demand due to festive season and market growth
2014-09-30,731,46.90599167437995,1,-0.1197541628965606,767.0,612.0,1047.0,strong increase in retail demand due to festive season and market growth
2014-10-01,340,55.76210932372527,1,0.5737720146648913,731.0,397.0,395.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-02,802,57.070933773349125,1,0.9323005680335903,340.0,495.0,204.0,strong increase in retail demand due to festive season and market growth
2014-10-03,669,46.30080059295079,0,0.47268463515905745,802.0,490.0,306.0,strong increase in retail demand due to festive season and market growth
2014-10-04,459,51.02730708026994,0,-0.23599408461528704,669.0,959.0,688.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-05,722,47.29894054254323,1,0.33395709788526107,459.0,714.0,460.0,strong increase in retail demand due to festive season and market growth
2014-10-06,515,48.79253108675788,1,-0.07146035762468816,722.0,767.0,426.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-07,896,49.220278882762166,0,-0.17454924290681473,515.0,731.0,306.0,strong increase in retail demand due to festive season and market growth
2014-10-08,281,57.39417546338743,0,0.6449961038295746,896.0,340.0,719.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-09,381,48.89939686173659,0,-0.21477853442650185,281.0,802.0,492.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-10,993,41.005216694638456,1,0.3353949980179538,381.0,669.0,609.0,strong increase in retail demand due to festive season and market growth
2014-10-11,720,29.16003620665424,1,-0.2003714980934399,993.0,459.0,643.0,strong increase in retail demand due to festive season and market growth
2014-10-12,372,50.12519035085987,0,0.5634155665272327,720.0,722.0,759.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-13,506,54.53461564169301,1,0.45260877353802,372.0,515.0,704.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-14,304,42.659883325620896,0,0.9844264190495693,506.0,896.0,648.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-15,490,43.418313232652665,1,-0.08587607840642764,304.0,281.0,541.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-16,366,58.750782504152326,1,0.27605010111996053,490.0,381.0,635.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-17,804,56.44480113584892,1,0.8760086449886266,366.0,993.0,481.0,strong increase in retail demand due to festive season and market growth
2014-10-18,562,51.39559460139576,0,-0.8988795243503316,804.0,720.0,350.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-19,847,49.14000348460799,1,-0.24450360299721563,562.0,372.0,723.0,strong increase in retail demand due to festive season and market growth
2014-10-20,317,55.55604934127651,0,0.7192858303082073,847.0,506.0,998.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-21,437,48.90626460133792,1,0.1528205084568679,317.0,304.0,790.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-22,246,46.67380416749263,0,-0.4764832004050161,437.0,490.0,248.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-23,252,55.66386592311847,1,0.6903680516366373,246.0,366.0,612.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-24,402,53.48693551812029,1,0.47111071522364045,252.0,804.0,397.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-25,378,54.22561787853138,1,-0.89454364406121,402.0,562.0,495.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-26,886,61.3477134847235,1,0.9586163331520969,378.0,847.0,490.0,strong increase in retail demand due to festive season and market growth
2014-10-27,491,49.223743771164706,1,0.3258797501644217,886.0,317.0,959.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-28,549,45.4611134194305,1,-0.9959269140679701,491.0,437.0,714.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-29,288,38.990201821443875,0,0.8854164022741382,549.0,246.0,767.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-10-30,793,52.25970287176936,0,-0.5231754553389021,288.0,252.0,731.0,strong increase in retail demand due to festive season and market growth
2014-10-31,982,44.34849667973603,1,0.2770357057114503,793.0,402.0,340.0,strong increase in retail demand due to festive season and market growth
2014-11-01,582,47.43360065016566,0,-0.048265866797707835,982.0,378.0,802.0,strong increase in retail demand due to festive season and market growth
2014-11-02,920,56.12732509286839,1,-0.38613879565385223,582.0,886.0,669.0,strong increase in retail demand due to festive season and market growth
2014-11-03,535,49.61609641119019,0,0.3524872849600964,920.0,491.0,459.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-11-04,585,43.448558388678975,0,0.8382620234637295,535.0,549.0,722.0,strong increase in retail demand due to festive season and market growth
2014-11-05,413,59.223910395394014,1,0.20821908403733502,585.0,288.0,515.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-11-06,559,46.39302923320435,1,0.9743928797745249,413.0,793.0,896.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-11-07,718,44.954107303792114,1,-0.5139668514391911,559.0,982.0,281.0,strong increase in retail demand due to festive season and market growth
2014-11-08,1062,54.08476981599266,0,-0.21669210494917168,718.0,582.0,381.0,strong increase in retail demand due to festive season and market growth
2014-11-09,1068,52.18048850090039,1,-0.9519055010500999,1062.0,920.0,993.0,strong increase in retail demand due to festive season and market growth
2014-11-10,570,44.85100343338545,0,-0.6520864914539592,1068.0,535.0,720.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-11-11,326,48.378581201968544,1,0.20213665077013587,570.0,585.0,372.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-11-12,700,44.350599071178294,0,0.9388843049920055,326.0,413.0,506.0,strong increase in retail demand due to festive season and market growth
2014-11-13,644,44.053910745434095,0,0.5361718725292148,700.0,559.0,304.0,strong increase in retail demand due to festive season and market growth
2014-11-14,683,53.070443815835446,1,0.758220295028287,644.0,718.0,490.0,strong increase in retail demand due to festive season and market growth
2014-11-15,647,40.36657646630252,0,0.29170158829589665,683.0,1062.0,366.0,strong increase in retail demand due to festive season and market growth
2014-11-16,693,48.29529107961207,0,-0.3089394491632238,647.0,1068.0,804.0,strong increase in retail demand due to festive season and market growth
2014-11-17,732,56.08787144013692,1,-0.5364221219669512,693.0,570.0,562.0,strong increase in retail demand due to festive season and market growth
2014-11-18,621,47.670352674381256,0,0.42213035797799514,732.0,326.0,847.0,strong increase in retail demand due to festive season and market growth
2014-11-19,349,52.9118848595654,1,-0.06454512626264308,621.0,700.0,317.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-11-20,452,41.771043284740394,1,0.12814100909308013,349.0,644.0,437.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-11-21,238,55.39929189847374,0,-0.5136171146921746,452.0,683.0,246.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-11-22,593,50.9263559841868,0,-0.8209798033594768,238.0,647.0,252.0,strong increase in retail demand due to festive season and market growth
2014-11-23,599,38.91965602309109,1,-0.5591197330472939,593.0,693.0,402.0,strong increase in retail demand due to festive season and market growth
2014-11-24,340,52.31650275985603,0,-0.7015081453043785,599.0,732.0,378.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-11-25,134,53.4166061923408,0,-0.1813146503111045,340.0,621.0,886.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-11-26,595,53.10336962270965,0,-0.6878688550741978,134.0,349.0,491.0,strong increase in retail demand due to festive season and market growth
2014-11-27,225,49.38387595650019,0,-0.1045928856303795,595.0,452.0,549.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-11-28,1296,51.341074107157986,0,0.9469690373824875,225.0,238.0,288.0,strong increase in retail demand due to festive season and market growth
2014-11-29,330,51.55097667114939,1,0.7803081411940473,1296.0,593.0,793.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-11-30,630,53.50306878446562,0,0.6409504322082982,330.0,599.0,982.0,strong increase in retail demand due to festive season and market growth
2014-12-01,238,54.44927009967804,0,0.3111135208627487,630.0,340.0,582.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-02,369,53.69265749986854,0,-0.5461145772128293,238.0,134.0,920.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-03,364,45.48300945146791,0,0.44974092290730594,369.0,595.0,535.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-04,316,63.96848706024445,1,0.29530153659240077,364.0,225.0,585.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-05,430,36.05279019492002,1,0.6488600905375532,316.0,1296.0,413.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-06,669,45.88860578000686,0,0.4256942804048498,430.0,330.0,559.0,strong increase in retail demand due to festive season and market growth
2014-12-07,452,50.554998256211135,0,-0.6993196104711816,669.0,630.0,718.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-08,316,52.0077559165517,1,0.7541189165199385,452.0,238.0,1062.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-09,296,51.361863784090644,1,-0.836876762954305,316.0,369.0,1068.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-10,324,44.44204841194688,0,-0.014807902382095062,296.0,364.0,570.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-11,428,53.27036960450442,1,-0.037929269584180636,324.0,316.0,326.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-12,433,56.826290486013534,1,0.7095743391340201,428.0,430.0,700.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-13,351,59.27061666553624,0,0.8186168303619139,433.0,669.0,644.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-14,422,52.44610893924035,1,0.7949988730062594,351.0,452.0,683.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-15,150,47.00142938044466,0,0.6628857264725692,422.0,316.0,647.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-16,400,45.22038171134636,0,0.24597413608901775,150.0,296.0,693.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-17,434,57.167286628601154,1,0.7039174560228827,400.0,324.0,732.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-18,506,50.00380942695465,0,0.7645662051628319,434.0,428.0,621.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-19,390,54.504194866524,1,-0.8976712088706744,506.0,433.0,349.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-20,139,55.42406889411951,0,-0.589531827354302,390.0,351.0,452.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-21,583,53.378067526671956,0,0.9494869928788181,139.0,422.0,238.0,strong increase in retail demand due to festive season and market growth
2014-12-22,367,48.86318703354281,1,0.10179022992709408,583.0,150.0,593.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-23,502,50.50774216140389,0,0.6742219791490527,367.0,400.0,599.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-24,306,49.19154878780581,1,0.8704267183965737,502.0,434.0,340.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-25,481,46.13025862943708,0,0.951164575731118,306.0,506.0,134.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-26,643,56.50376709236802,0,-0.09101581458145214,481.0,390.0,595.0,strong increase in retail demand due to festive season and market growth
2014-12-27,517,62.86174270880708,1,-0.46782755953735267,643.0,139.0,225.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-28,549,48.297321251177735,0,-0.21385731596390056,517.0,583.0,1296.0,decline in retail demand due to economic slowdown and weak consumer activity
2014-12-29,601,46.002023045032196,0,-0.007023940785433114,549.0,367.0,330.0,strong increase in retail demand due to festive season and market growth
2014-12-30,602,52.64206086276964,1,-0.548233310571473,601.0,502.0,630.0,strong increase in retail demand due to festive season and market growth
2014-12-31,399,54.062881901399386,0,-0.45348056423525906,602.0,306.0,238.0,decline in retail demand due to economic slowdown and weak consumer activity
2015-01-01,310,54.29613069339604,1,0.0654368328158681,399.0,481.0,369.0,decline in retail demand due to economic slowdown and weak consumer activity
2015-01-02,479,48.48985082469843,1,0.029722556515394682,310.0,643.0,364.0,decline in retail demand due to economic slowdown and weak consumer activity
2015-01-03,577,54.47104292674624,0,-0.44122673720042505,479.0,517.0,316.0,decline in retail demand due to economic slowdown and weak consumer activity
2015-01-04,413,46.461663893706415,1,-0.7561707121959913,577.0,549.0,430.0,decline in retail demand due to economic slowdown and weak consumer activity
2015-01-05,418,44.11608549371282,1,0.5924821071460964,413.0,601.0,669.0,decline in retail demand due to economic slowdown and weak consumer activity
